Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10785","","","None","10.10.14.97","tcp","445","Microsoft Windows SMB NativeLanManager Remote System Information Disclosure","It was possible to obtain information about the remote operating
system.","Nessus was able to obtain the remote operating system name and version
(Windows and/or Samba) by sending an authentication request to port
139 or 445. Note that this plugin requires SMB1 to be enabled on the
host.","n/a","","The remote Operating System is : Windows Server 2012 R2 Standard 9600
The remote native LAN manager is : Windows Server 2012 R2 Standard 6.3
The remote SMB Domain Name is : EMRAPP97
"
"10863","","","None","10.10.14.97","tcp","3389","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: EMRAPP97

Issuer Name: 

Common Name: EMRAPP97

Serial Number: 77 1A 6D AC FB 0B 8B A8 42 25 B1 B0 3C FD DC 12 

Version: 3

Signature Algorithm: SHA-1 With RSA Encryption

Not Valid Before: Jan 28 19:35:47 2021 GMT
Not Valid After: Jul 30 19:35:47 2021 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 9E B2 C4 FB CC 0A 23 A4 9A B9 2B 23 51 2A 79 47 9C CD AA 
            A5 D5 04 FC B8 A5 3E FF C6 B4 53 39 8C EF 30 2C 90 23 25 87 
            A9 14 74 18 17 0C CE 8C BF 8E E5 D9 40 3F AD 74 4F 3C 30 BE 
            7F 56 97 EB 27 14 F9 73 B1 91 1B 83 6C 32 9E 05 7D 4C B8 38 
            3A FD C0 4C 2A 1B AE B1 C7 3B CC 58 75 1C 02 DC 51 C5 AC 8F 
            86 F9 9E ED 77 1C 74 05 05 C5 5C 57 84 48 B5 EC 08 E9 15 AB 
            B6 EF 12 3E A4 4E FA 3C 4B 0A 25 B4 D4 E9 A0 E7 05 EA 99 48 
            FA 4E 95 D6 4F A6 0C 5E DD 5F 53 0F 49 B9 11 CA 8B F4 F7 F1 
            ED 1D D5 1B 92 D2 89 E1 4F 28 25 46 FC 11 A5 00 C1 9C A1 AF 
            6B B2 4A CD E0 4F AE D1 C8 82 ED 80 48 D3 CC 95 53 3D 6A 82 
            FD 8D 9C FA 98 9E 88 41 AC 2E 0D 9A 44 A9 27 8E CF FA EB E1 
            BB 00 E0 F8 17 2C E4 C9 4A 21 03 0F 46 35 E4 82 B5 77 DC 42 
            73 85 5A 8A 24 5D 9B 89 45 1D 40 61 E5 4A BB 72 51 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 01 13 AA D8 C2 0A 40 60 39 6A 23 5D C3 A8 B7 A1 F1 AC 82 
           1B 88 33 7C 4A 65 58 9F E0 3E 03 2F F3 16 A5 8F B4 05 B2 A4 
           5A EB 5F E1 B6 DE 82 80 B2 D6 4D 5B 82 F7 86 24 3B 5C 51 BC 
           91 69 05 BB 9B 57 61 0F E6 AB C5 30 A1 CE 07 F3 8F 63 A9 6A 
           A2 22 41 A8 B0 56 F7 BA 9D 9A 22 CA B8 B8 D5 7A D5 C0 F6 F6 
           3B 80 57 BD CF AC B7 0F 20 A6 7B 8E 61 C7 DC D7 32 B4 94 C9 
           03 1A 89 5D 91 92 83 87 57 97 90 64 EF 73 80 5A 2E D0 8C 80 
           F9 A7 BC 87 C5 DD F0 98 4A BB 78 A5 7E 08 CD 39 0A AE ED 13 
           E1 ED 15 D3 6B 9D 8A 37 B4 9F 60 AA 84 C7 75 99 1B FD D2 FB 
           8F 47 96 50 F1 54 60 C9 A9 9D 8C 49 82 7C 5D 8A 5E BD DA BF 
           2A 34 4F FA 5D E0 16 B0 5E C5 CE 49 EC D8 E5 13 13 3E 95 18 
           7E 1A F6 F4 7E 40 15 57 61 E3 60 16 A7 E8 5E 3D AF C5 5B ED 
           A4 83 30 82 D4 73 49 9A F2 17 16 38 36 50 CE 3D B5 

Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)


Extension: Key Usage (2.5.29.15)
Critical: 0
Key Usage: Key Encipherment, Data Encipherment


Fingerprints : 

SHA-256 Fingerprint: A4 DA 6F 5C E3 73 04 BE 6B D3 C1 06 EE 91 11 C4 8A 41 DB 80 
                     59 33 4A 72 6E A9 0B D1 9B 3D E7 92 
SHA-1 Fingerprint: CA DE 9B 24 82 0C 96 C1 2A 08 20 FF D1 5B F8 C5 C4 5F 02 86 
MD5 Fingerprint: 7D A9 8C 04 0D AE 23 7C 9C 40 1A 9F 57 12 C9 AD 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIC1DCCAbygAwIBAgIQdxptrPsLi6hCJbGwPP3cEjANBgkqhkiG9w0BAQUFADATMREwDwYDVQQDEwhFTVJBUFA5NzAeFw0yMTAxMjgxOTM1NDdaFw0yMTA3MzAxOTM1NDdaMBMxETAPBgNVBAMTCEVNUkFQUDk3MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnrLE+8wKI6SauSsjUSp5R5zNqqXVBPy4pT7/xrRTOYzvMCyQIyWHqRR0GBcMzoy/juXZQD+tdE88ML5/VpfrJxT5c7GRG4NsMp4FfUy4ODr9wEwqG66xxzvMWHUcAtxRxayPhvme7XccdAUFxVxXhEi17AjpFau27xI+pE76PEsKJbTU6aDnBeqZSPpOldZPpgxe3V9TD0m5EcqL9Pfx7R3VG5LSieFPKCVG/BGlAMGcoa9rskrN4E+u0ciC7YBI08yVUz1qgv2NnPqYnohBrC4NmkSpJ47P+uvhuwDg+Bcs5MlKIQMPRjXkgrV33EJzhVqKJF2biUUdQGHlSrtyUQIDAQABoyQwIjATBgNVHSUEDDAKBggrBgEFBQcDATALBgNVHQ8EBAMCBDAwDQYJKoZIhvcNAQEFBQADggEBAAETqtjCCkBgOWojXcOot6HxrIIbiDN8SmVYn+A+Ay/zFqWPtAWypFrrX+G23oKAstZNW4L3hiQ7XFG8kWkFu5tXYQ/mq8Uwoc4H849jqWqiIkGosFb3up2aIsq4uNV61cD29juAV73PrLcPIKZ7jmHH3NcytJTJAxqJXZGSg4dXl5Bk73OAWi7QjID5p7yHxd3wmEq7eKV+CM05Cq7tE+HtFdNrnYo3tJ9gqoTHdZkb/dL7j0eWUPFUYMmpnYxJgnxdil692r8qNE/6XeAWsF7Fzkns2OUTEz6VGH4a9vR+QBVXYeNgFqfoXj2vxVvtpIMwgtRzSZryFxY4NlDOPbU=
-----END CERTIFICATE-----"
"10940","","","None","10.10.14.97","tcp","3389","Windows Terminal Services Enabled","The remote Windows host has Terminal Services enabled.","Terminal Services allows a Windows user to remotely obtain a graphical
login (and therefore act as a local user on the remote host).

If an attacker gains a valid login and password, this service could be
used to gain further access on the remote host.  An attacker may also
use this service to mount a dictionary attack against the remote host
to try to log in remotely.

Note that RDP (the Remote Desktop Protocol) is vulnerable to
Man-in-the-middle attacks, making it easy for attackers to steal the
credentials of legitimate users by impersonating the Windows server.","Disable Terminal Services if you do not use it, and do not allow this
service to run across the Internet.","",""
"11011","","","None","10.10.14.97","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
"
"11219","","","None","10.10.14.97","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","135","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 135/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","445","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 445/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","1801","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 1801/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","2103","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2103/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","2105","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2105/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","2107","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2107/tcp was found to be open"
"11219","","","None","10.10.14.97","tcp","3389","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 3389/tcp was found to be open"
"11422","","","None","10.10.14.97","tcp","80","Web Server Unconfigured - Default Install Page Present","The remote web server is not configured or is improperly configured.","The remote web server uses its default welcome page. Therefore, it's
probable that this server is not used at all or is serving content
that is meant to be hidden.","Disable this service if you do not use it.","","
The default welcome page is from IIS.
"
"11936","","","None","10.10.14.97","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows Server 2012 R2 Standard
Confidence level : 99
Method : MSRPC

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

HTTP:Server: Microsoft-IIS/8.5

SinFP:!:
   P1:B11113:F0x12:W8192:O0204ffff:M1460:
   P2:B11113:F0x12:W8192:O0204ffff010303080402080affffffff44454144:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:181310_7_p=445R
SSLcert:!:i/CN:EMRAPP97s/CN:EMRAPP97
cade9b24820c96c12a0820ffd15bf8c5c45f0286


 
The remote host is running Microsoft Windows Server 2012 R2 Standard"
"19506","","","None","10.10.14.97","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.13.1
Nessus build : 20257
Plugin feed version : 242569024
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : debian6-x86-64
Scan type : Normal
Scan name : Panyu_zhongyiyuan
Scan policy used : Advanced Scan
Scanner IP : 10.10.13.232
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : 68.934 ms
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2021/6/30 10:49 CST
Scan duration : 689 sec
"
"21643","","","None","10.10.14.97","tcp","3389","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.1.0/apps/ciphers.html
http://www.nessus.org/u?3a040ada","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}

Note that this service does not encrypt traffic by default but does
support upgrading to an encrypted connection using STARTTLS.
"
